batch,q0_wrist,q1_wrist,q2_wrist,q3_wrist,ax_wrist,ay_wrist,az_wrist,gx_wrist,gy_wrist,gz_wrist,q0_arm,q1_arm,q2_arm,q3_arm,ax_arm,ay_arm,az_arm,gx_arm,gy_arm,gz_arm,category
531,72,17,-57,34,61,-9,17,-2,-1,-1,38,16,61,66,-16,58,7,-1,-1,-1,8
531,72,17,-57,34,62,-10,18,-2,-1,-1,38,16,61,66,-16,59,8,-1,-1,-1,8
531,72,17,-57,34,61,-11,17,-2,-1,-1,38,16,61,66,-16,59,7,-1,-1,-1,8
531,72,17,-57,34,62,-12,17,-2,-1,-1,38,16,61,66,-15,59,8,-1,-1,-1,8
531,72,17,-57,33,62,-11,18,-1,-1,-1,38,16,61,66,-14,59,7,-1,-1,-1,8
531,72,17,-57,33,61,-10,17,-1,-1,-1,38,16,61,66,-13,59,7,-1,-1,-1,8
531,72,17,-57,33,61,-7,17,-1,-1,-1,39,16,61,66,-14,58,7,-1,0,-1,8
531,72,17,-57,33,61,-6,19,-1,-1,-1,39,16,61,66,-15,58,7,-1,0,-1,8
531,72,17,-57,33,61,-8,18,-1,-1,-1,39,16,61,66,-17,58,6,-1,0,-1,8
531,72,17,-57,33,63,-9,16,-1,-1,-1,38,16,61,66,-17,58,7,-1,0,-1,8
531,72,17,-57,33,63,-9,16,-1,-1,-1,38,16,61,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,62,-8,16,0,-1,-1,38,16,61,66,-16,60,6,-1,0,-1,8
531,72,17,-57,33,62,-7,16,0,-1,-1,38,16,61,66,-16,60,7,-1,0,-1,8
531,72,17,-57,33,62,-7,15,0,-1,-1,38,16,61,66,-16,60,7,-1,0,-1,8
531,72,17,-57,33,62,-7,14,0,-1,-1,38,16,61,66,-16,60,6,-1,0,-1,8
531,72,17,-57,33,62,-7,15,0,0,-1,38,16,61,66,-17,60,6,-1,0,-1,8
531,72,17,-57,33,63,-7,17,0,0,-1,38,16,61,66,-17,60,6,-1,0,-1,8
531,72,17,-57,33,63,-6,19,0,0,-1,38,15,61,66,-18,59,6,-1,0,-1,8
531,72,17,-57,33,62,-7,18,0,0,-1,38,15,61,66,-19,58,7,-1,0,-1,8
531,72,17,-57,33,63,-8,17,-1,0,-1,38,15,61,66,-19,58,7,-1,0,-1,8
531,72,17,-57,33,63,-8,17,0,0,-1,38,15,61,66,-18,59,7,-1,0,-1,8
531,72,17,-57,33,62,-8,16,0,0,-1,38,15,61,66,-16,60,7,-1,0,-1,8
531,72,17,-57,33,62,-8,17,0,0,-1,38,15,61,66,-16,60,6,-1,0,-1,8
531,72,17,-57,33,62,-7,18,0,0,-1,38,15,61,66,-16,60,7,-1,0,-1,8
531,72,17,-57,33,62,-6,18,0,0,-1,38,15,61,66,-17,59,7,-1,0,-1,8
531,72,17,-57,33,62,-6,19,-1,0,-1,38,15,61,66,-19,58,6,-1,0,0,8
531,72,17,-57,33,62,-7,18,-1,0,-1,38,15,61,66,-20,58,7,-1,0,0,8
531,72,17,-57,33,63,-8,17,0,0,-1,38,15,61,66,-19,59,6,-1,0,0,8
531,72,17,-57,33,63,-7,17,0,0,-1,38,15,62,66,-18,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,17,0,0,-1,38,15,62,66,-17,60,7,-1,0,0,8
531,72,17,-57,33,62,-7,16,0,0,0,38,15,62,66,-16,60,7,-1,0,0,8
531,72,17,-57,33,62,-6,16,0,0,0,38,15,62,66,-17,60,6,-1,0,0,8
531,72,17,-57,33,62,-6,17,0,0,0,38,15,62,66,-18,59,6,-1,0,0,8
531,72,17,-57,33,61,-6,17,0,0,0,38,15,62,66,-18,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,17,-1,0,0,38,15,62,66,-18,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,16,-1,0,0,38,15,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,16,-1,0,0,38,15,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,16,-1,0,0,38,15,62,66,-16,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,16,0,0,0,38,15,62,66,-16,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,16,0,0,-1,38,15,62,66,-16,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,16,0,0,-1,38,15,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,16,-1,0,-1,38,15,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,61,-7,17,-1,0,0,38,15,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,62,-7,17,-1,0,0,38,15,62,66,-17,58,6,-1,0,-1,8
531,72,17,-57,33,62,-7,17,-1,0,-1,38,15,62,66,-17,58,6,-1,0,-1,8
531,72,17,-57,33,61,-7,17,-1,0,-1,38,15,62,66,-17,58,7,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,38,15,62,66,-17,59,7,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,0,38,15,62,66,-16,59,7,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,38,15,62,66,-16,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,17,0,0,-1,37,15,62,66,-16,59,6,-1,0,0,8
531,72,17,-57,33,62,-7,17,-1,0,-1,37,15,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,37,15,62,66,-17,59,7,-1,0,0,8
531,72,17,-57,33,62,-7,17,-1,0,-1,37,15,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,37,15,62,66,-17,59,7,-1,0,0,8
531,72,17,-57,33,62,-8,16,-1,0,-1,37,14,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,37,14,62,66,-17,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,37,14,62,66,-16,59,6,-1,0,0,8
531,72,17,-57,33,62,-8,17,-1,0,-1,37,14,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,62,-8,17,-1,0,-1,37,14,62,66,-17,60,6,-1,0,-1,8
531,72,17,-57,33,63,-8,16,0,0,-1,37,14,62,66,-17,59,7,-1,0,-1,8
531,72,17,-57,33,62,-7,17,0,0,-1,37,14,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,62,-7,17,-1,0,-1,37,14,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,62,-7,17,-1,0,-1,37,14,62,66,-19,59,6,-1,0,-1,8
531,72,17,-57,33,62,-7,17,-1,0,-1,37,14,62,66,-19,59,7,-1,0,-1,8
531,72,17,-57,33,62,-7,17,-1,0,-1,37,14,62,66,-18,58,6,-1,-1,-1,8
531,72,17,-57,33,62,-7,18,-1,0,-1,37,14,62,66,-18,59,6,-1,0,-1,8
531,72,17,-57,33,63,-7,18,-1,0,-1,37,14,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,62,-7,18,-1,0,-1,37,14,62,66,-17,59,6,-1,0,-1,8
531,72,17,-57,33,63,-7,17,-1,0,-1,37,14,62,66,-18,59,6,-1,0,-1,8
531,72,17,-57,32,63,-6,17,-1,0,-1,37,14,62,66,-18,60,6,-1,0,-1,8
531,72,17,-57,32,63,-6,17,-1,0,-1,37,14,62,66,-18,60,6,-1,0,-1,8
531,72,17,-57,32,63,-6,17,-1,0,-1,37,14,62,66,-18,60,6,-1,0,-1,8
531,72,17,-57,32,63,-5,17,-1,0,-1,37,14,62,66,-18,60,6,-1,0,-1,8
531,73,17,-57,32,62,-5,18,-1,0,-1,37,14,62,66,-18,59,6,-1,0,-1,8
531,73,17,-57,32,62,-5,17,-1,0,-1,37,14,62,66,-18,59,6,-1,-1,-1,8
531,73,17,-57,32,62,-6,17,-1,0,-1,37,14,62,66,-18,59,6,-1,-1,-1,8
531,73,17,-57,32,62,-6,17,-1,0,0,37,14,62,66,-17,59,6,-1,-1,-1,8
531,73,17,-57,32,62,-6,18,-1,0,0,37,14,62,66,-17,59,6,-1,-1,-1,8
531,73,17,-57,32,62,-6,17,-1,0,0,37,14,62,66,-16,59,6,-1,-1,0,8
531,73,17,-57,32,62,-6,17,-1,0,0,37,14,62,66,-17,59,6,-1,0,0,8
531,73,17,-57,32,61,-7,17,-1,0,0,37,14,62,66,-17,59,5,-1,0,0,8
531,73,17,-57,32,62,-7,17,-1,0,0,37,14,62,66,-17,59,6,-1,0,0,8
531,73,17,-57,32,62,-7,17,-1,0,0,37,14,62,66,-17,59,6,-1,0,0,8
531,73,17,-57,32,62,-7,17,-1,0,0,37,14,62,66,-16,59,6,-1,0,0,8
531,73,17,-57,32,61,-7,17,-1,0,0,37,14,62,66,-16,59,6,-1,0,0,8
531,73,17,-57,32,61,-8,17,-1,0,0,37,14,62,66,-16,58,6,-1,0,0,8
531,73,17,-57,32,61,-8,17,-1,0,0,37,14,62,66,-16,59,7,-1,0,0,8
531,73,17,-57,32,62,-8,17,-1,0,0,37,14,62,66,-16,59,7,-1,0,0,8
531,73,17,-57,32,62,-8,17,-1,0,0,37,14,62,66,-17,59,7,-1,0,0,8
531,73,17,-57,32,62,-8,18,-1,0,0,37,14,62,67,-17,59,6,-1,0,-1,8
531,73,17,-57,32,62,-8,18,-1,0,0,37,14,62,67,-17,59,7,-1,0,0,8
531,73,17,-57,32,62,-8,18,-1,0,0,37,14,62,67,-17,59,7,-1,0,0,8
531,73,17,-57,32,62,-8,18,-1,0,0,37,14,62,67,-17,59,7,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,0,-1,37,14,62,67,-17,59,7,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,0,-1,37,14,62,67,-18,59,7,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,0,-1,37,14,62,67,-18,59,7,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,0,-1,37,14,62,67,-18,59,7,-1,0,0,8
531,73,17,-57,32,62,-7,17,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-7,17,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,-1,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,61,-6,18,-1,0,-1,37,14,62,67,-18,58,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,0,37,14,62,67,-18,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,0,37,14,62,67,-17,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,0,0,37,14,62,67,-17,59,6,-1,0,0,8
531,73,17,-57,32,61,-6,18,-1,0,-1,37,14,62,67,-17,59,6,-1,0,0,8
531,73,17,-57,32,62,-6,18,-1,-1,-1,37,14,62,67,-17,58,6,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,-1,-1,37,14,62,67,-17,59,6,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,-1,-1,37,14,62,67,-17,59,6,-1,0,0,8
531,73,17,-57,32,62,-7,18,-1,-1,-1,37,14,62,67,-17,60,6,-1,0,0,8
531,73,17,-57,32,63,-7,18,-1,-1,-1,37,14,62,67,-17,60,6,-1,0,0,8
531,73,17,-57,32,63,-7,17,-1,-1,-1,37,14,62,67,-17,60,6,-1,0,0,8
531,73,17,-57,32,63,-7,18,-1,-1,-1,37,14,62,67,-18,60,6,-1,0,0,8
531,73,17,-57,32,63,-6,17,-1,-1,0,37,14,62,67,-18,60,6,-1,0,0,8
531,73,17,-57,32,63,-6,17,-1,-1,0,36,14,62,67,-18,60,6,-1,0,0,8
531,73,17,-57,32,63,-6,17,-1,-1,0,36,14,62,67,-18,60,6,-1,0,0,8
531,73,17,-57,32,63,-6,17,-1,-1,0,36,14,62,67,-17,60,6,-1,-1,0,8
531,73,17,-57,32,62,-6,17,-1,-1,0,36,14,62,67,-17,59,6,-1,-1,0,8
531,73,17,-57,32,62,-6,17,-1,0,0,36,14,62,67,-17,59,6,-1,-1,0,8
531,73,17,-57,32,62,-6,16,-1,0,0,36,14,62,67,-17,59,6,-1,-1,0,8
531,73,17,-57,32,62,-7,17,-1,0,0,36,14,62,67,-17,59,6,-1,-1,0,8
531,73,17,-57,32,62,-7,16,-1,0,0,36,14,62,67,-16,59,6,-1,-1,0,8
531,73,17,-57,32,62,-8,17,-1,0,0,36,14,62,67,-16,59,6,-1,0,0,8
531,73,17,-57,32,61,-8,16,-1,0,0,36,14,62,67,-16,59,6,-1,0,0,8
531,73,17,-57,32,62,-8,16,-1,0,0,36,14,62,67,-15,59,6,-1,0,0,8
531,73,17,-57,32,61,-8,16,-1,0,0,36,14,62,67,-16,59,6,-1,0,0,8
531,73,17,-57,32,62,-8,17,-1,0,0,36,14,62,67,-16,59,6,-1,0,0,8
531,73,17,-57,32,62,-8,17,-1,0,0,36,14,62,67,-17,58,6,-1,0,0,8
531,73,17,-57,32,61,-8,17,-1,0,0,36,14,62,67,-17,58,6,-1,0,0,8
531,73,17,-57,32,61,-7,17,-1,0,0,36,14,62,67,-17,58,6,-1,0,0,8
531,73,17,-57,32,61,-8,17,-1,0,0,36,14,62,67,-16,59,6,-1,0,-1,8
531,73,17,-57,32,61,-8,17,-1,0,0,36,14,62,67,-16,59,6,-1,0,-1,8
531,73,17,-57,32,62,-8,16,-1,0,-1,36,14,62,67,-16,59,6,-1,0,-1,8
531,73,17,-57,32,62,-8,17,-1,0,-1,36,14,62,67,-16,59,6,-1,0,-1,8
531,73,17,-57,32,62,-7,17,-1,0,-1,36,14,62,67,-17,59,7,-1,0,-1,8
531,73,17,-57,32,62,-7,17,-1,0,-1,36,13,62,67,-17,59,6,-1,0,-1,8
531,73,17,-57,32,62,-7,17,-1,0,-1,36,13,62,67,-18,59,6,-1,0,-1,8
531,73,17,-57,32,62,-7,17,-1,0,-1,36,13,62,67,-17,59,6,-1,0,-1,8
531,73,17,-57,32,62,-7,18,-1,0,-1,36,13,62,67,-17,59,6,-1,0,-1,8
531,73,17,-57,32,62,-7,18,-1,0,-1,36,13,62,67,-17,59,6,-1,0,-1,8
531,73,17,-57,32,62,-6,17,-1,0,-1,36,13,62,67,-18,59,6,-1,0,-1,8
531,73,17,-57,32,62,-6,17,-1,0,-1,36,13,62,67,-18,59,6,-1,0,-1,8
531,73,17,-57,32,62,-6,18,-1,0,-1,36,13,62,67,-18,59,6,-1,0,-1,8
531,73,17,-57,31,62,-6,17,-1,0,-1,36,13,62,67,-18,59,6,-1,0,-1,8
