batch,q0_wrist,q1_wrist,q2_wrist,q3_wrist,ax_wrist,ay_wrist,az_wrist,gx_wrist,gy_wrist,gz_wrist,q0_arm,q1_arm,q2_arm,q3_arm,ax_arm,ay_arm,az_arm,gx_arm,gy_arm,gz_arm,category
534,80,58,-7,-5,3,62,15,-1,0,0,48,-27,82,9,-52,-10,-30,-1,-1,0,8
534,80,58,-7,-5,3,62,16,-1,0,0,48,-27,82,9,-52,-10,-30,-1,-1,0,8
534,80,58,-7,-5,3,61,16,-1,0,0,48,-27,82,9,-51,-10,-30,-1,-1,0,8
534,80,58,-7,-5,3,61,16,-1,0,0,48,-27,82,9,-51,-10,-29,-1,0,0,8
534,80,58,-7,-5,3,61,16,-1,0,0,48,-27,82,9,-51,-10,-29,-1,0,0,8
534,80,58,-7,-5,3,61,16,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,80,58,-7,-5,3,62,17,-1,0,0,48,-27,82,9,-52,-9,-30,-1,0,0,8
534,80,58,-7,-5,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,80,58,-7,-5,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,80,58,-7,-5,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,80,58,-6,-5,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,61,16,-1,0,0,48,-27,82,9,-52,-10,-29,-1,0,0,8
534,81,57,-6,-5,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-29,-1,0,0,8
534,81,57,-6,-4,3,61,16,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,0,48,-27,82,9,-52,-10,-29,-1,0,0,8
534,81,57,-6,-4,3,61,16,-1,0,0,48,-27,82,9,-53,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,48,-27,82,9,-52,-10,-29,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,0,48,-27,82,9,-52,-9,-29,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,-1,48,-27,82,9,-53,-10,-29,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,-1,48,-27,82,9,-53,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,61,18,-1,0,-1,48,-27,82,9,-53,-10,-30,-1,0,-1,8
534,81,57,-6,-4,3,61,18,-1,0,-1,48,-27,82,9,-53,-10,-30,-1,-1,-1,8
534,81,57,-6,-4,3,61,17,-1,0,-1,48,-27,82,9,-53,-10,-30,-1,-1,-1,8
534,81,57,-6,-4,2,61,18,-1,0,-1,48,-27,82,9,-52,-10,-30,-1,-1,-1,8
534,81,57,-6,-4,3,61,17,-1,0,-1,48,-27,82,9,-52,-10,-30,-1,-1,-1,8
534,81,57,-6,-4,3,61,17,-1,0,-1,48,-27,82,9,-51,-10,-30,-1,0,-1,8
534,81,57,-6,-4,2,61,18,-1,-1,-1,48,-27,82,9,-51,-10,-30,-1,0,-1,8
534,81,57,-6,-5,3,62,18,-1,-1,-1,48,-27,82,9,-52,-10,-30,-1,0,-1,8
534,81,57,-6,-5,3,63,17,-1,-1,-1,48,-27,82,9,-52,-10,-30,-1,0,-1,8
534,81,57,-6,-5,3,63,17,-1,-1,-1,48,-27,82,9,-53,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,-1,-1,48,-27,82,9,-54,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,63,17,-1,0,-1,48,-27,82,9,-54,-10,-31,-1,0,0,8
534,81,57,-6,-5,3,63,16,-1,0,-1,48,-27,82,9,-53,-9,-31,-1,0,-1,8
534,81,57,-6,-5,3,63,16,-1,0,-1,48,-27,82,9,-52,-9,-30,-1,0,-1,8
534,81,57,-6,-5,3,63,17,-1,-1,-1,48,-27,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,63,16,-1,-1,-1,48,-27,82,9,-53,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,63,17,-1,-1,-1,48,-27,82,9,-53,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,63,17,-1,-1,-1,48,-27,82,9,-52,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,16,-1,-1,-1,48,-27,82,9,-51,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,-1,0,48,-28,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,2,62,17,-1,-1,0,48,-28,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,2,63,17,-1,-1,-1,48,-28,82,9,-53,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,62,16,-1,0,-1,48,-28,82,9,-54,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,61,16,-1,0,-1,48,-28,82,9,-53,-10,-30,-1,-1,0,8
534,81,57,-6,-5,3,62,16,-1,0,-1,48,-28,82,9,-52,-9,-30,-1,-1,0,8
534,81,57,-6,-5,3,63,17,-1,0,-1,48,-28,82,9,-52,-9,-31,-1,-1,0,8
534,81,57,-6,-5,2,62,17,-1,0,-1,48,-28,82,9,-52,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,-1,0,48,-28,82,9,-52,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,9,-52,-9,-30,-1,0,0,8
534,81,57,-6,-5,2,63,16,-1,0,0,48,-28,82,9,-52,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,63,17,-1,0,0,48,-28,82,9,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,10,-53,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,62,16,-1,0,0,48,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,61,17,-1,0,0,48,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,10,-52,-9,-30,-1,-1,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,10,-51,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,10,-52,-9,-31,-1,0,0,8
534,81,57,-6,-5,3,61,17,-1,0,0,48,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,61,16,-1,0,0,48,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-5,3,62,16,-1,0,0,48,-28,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-5,3,62,17,-1,0,0,48,-28,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,0,47,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,-1,47,-28,82,10,-53,-9,-30,-1,-1,-1,8
534,81,57,-6,-4,3,62,17,-1,0,-1,47,-28,82,10,-52,-9,-30,-1,-1,-1,8
534,81,57,-6,-4,2,62,18,-1,0,0,47,-28,82,10,-52,-9,-30,-1,0,-1,8
534,81,57,-6,-4,2,62,18,-1,0,0,47,-28,82,10,-52,-10,-29,-1,0,0,8
534,81,57,-6,-4,3,61,18,-1,0,0,47,-28,82,10,-53,-10,-29,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,2,62,17,-1,0,0,47,-28,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,2,61,17,-1,0,0,47,-28,82,10,-53,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,61,17,-1,0,0,47,-28,82,10,-52,-10,-30,-1,0,-1,8
534,81,57,-6,-4,3,61,17,-1,0,0,47,-28,82,10,-52,-9,-30,-1,0,-1,8
534,81,57,-6,-4,3,61,17,-1,0,-1,47,-28,82,10,-52,-9,-30,-1,0,-1,8
534,81,57,-6,-4,3,61,17,-1,0,-1,47,-28,82,10,-53,-10,-30,-1,0,-1,8
534,81,57,-6,-4,3,61,17,-1,0,-1,47,-28,82,10,-52,-10,-30,-1,0,-1,8
534,81,57,-6,-4,2,62,18,-1,0,-1,47,-28,82,10,-52,-10,-30,-1,0,-1,8
534,81,57,-6,-4,2,62,18,-1,0,-1,47,-28,82,10,-53,-10,-30,-1,0,-1,8
534,81,57,-6,-4,2,63,18,-1,0,-1,47,-28,82,10,-53,-10,-29,-1,0,0,8
534,81,57,-6,-4,2,63,18,-1,0,-1,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,18,-1,-1,-1,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,63,18,-1,-1,-1,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,63,17,-1,-1,0,47,-28,82,10,-53,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,63,17,-1,-1,0,47,-28,82,10,-53,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,63,17,-1,-1,0,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,-1,0,47,-28,82,10,-53,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-53,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-28,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-29,82,10,-52,-10,-30,-1,-1,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-29,82,10,-52,-10,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-29,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-29,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-29,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,2,62,16,-1,0,0,47,-29,82,10,-52,-9,-30,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-29,82,10,-52,-9,-29,-1,0,0,8
534,81,57,-6,-4,3,62,16,-1,0,0,47,-29,82,10,-52,-9,-29,-1,0,0,8
534,81,57,-6,-4,3,62,17,-1,0,0,47,-29,82,10,-53,-9,-30,-1,0,0,8
