batch,q0_wrist,q1_wrist,q2_wrist,q3_wrist,ax_wrist,ay_wrist,az_wrist,gx_wrist,gy_wrist,gz_wrist,q0_arm,q1_arm,q2_arm,q3_arm,ax_arm,ay_arm,az_arm,gx_arm,gy_arm,gz_arm,category
539,80,-6,1,59,-7,-3,69,-1,0,-1,75,-30,32,47,-47,-8,38,-1,0,-1,8
539,80,-6,1,59,-7,-3,68,-1,0,-1,75,-30,32,46,-46,-8,37,-1,0,-1,8
539,80,-6,1,59,-7,-2,68,-1,0,-1,75,-30,32,46,-46,-8,38,-1,0,-1,8
539,80,-6,1,59,-7,-2,69,-1,0,-1,75,-30,32,46,-47,-8,37,-1,0,-1,8
539,80,-6,1,59,-6,-3,70,-1,0,-1,75,-31,32,46,-47,-8,37,-1,0,-1,8
539,80,-6,1,59,-7,-3,70,-1,0,-1,75,-31,32,46,-48,-7,37,-1,0,-1,8
539,80,-6,2,59,-7,-3,69,-1,0,-1,75,-31,32,46,-48,-8,37,-1,0,-1,8
539,80,-6,2,59,-7,-4,69,-1,0,-1,75,-31,32,46,-47,-9,37,-1,0,-1,8
539,80,-6,2,59,-7,-3,68,0,0,-1,75,-31,33,46,-47,-8,37,-1,0,-1,8
539,80,-6,2,58,-8,-3,68,0,0,-1,75,-31,33,46,-47,-7,37,-1,0,-1,8
539,80,-6,2,58,-7,-3,67,0,0,-1,75,-31,33,46,-46,-7,37,-1,0,-1,8
539,80,-6,2,58,-6,-2,68,0,0,-1,75,-31,33,46,-46,-6,36,-1,0,-1,8
539,80,-6,2,58,-7,-2,69,0,0,-1,75,-31,33,46,-47,-6,36,-1,0,-1,8
539,80,-6,2,58,-8,-1,70,0,0,-1,75,-31,33,46,-47,-7,36,-1,0,-1,8
539,80,-6,2,58,-8,-1,69,0,0,-1,75,-31,33,46,-49,-8,36,-1,0,-1,8
539,80,-6,2,58,-8,-1,69,-1,0,-1,75,-31,33,46,-49,-8,36,-1,0,-1,8
539,80,-6,2,58,-8,-1,69,-1,0,-1,75,-31,33,46,-49,-8,36,-1,0,-1,8
539,80,-7,2,58,-9,-2,68,-1,0,-1,75,-31,33,46,-49,-7,36,-1,0,-1,8
539,80,-7,3,58,-8,-2,68,-1,0,-1,75,-31,33,46,-49,-6,36,-1,0,-1,8
539,80,-7,3,58,-8,-2,68,-1,0,-1,75,-31,33,46,-49,-6,36,-1,0,-1,8
539,80,-7,3,58,-9,0,69,-1,0,-1,75,-31,33,46,-47,-7,36,-1,0,-1,8
539,80,-7,3,58,-8,0,69,-1,0,-1,75,-31,33,46,-47,-7,36,-1,0,-1,8
539,80,-7,3,58,-8,-1,69,-1,0,-1,75,-31,33,46,-47,-7,36,-1,0,-1,8
539,80,-7,3,58,-8,-1,69,-1,0,-1,75,-31,33,46,-49,-7,36,-1,0,-1,8
539,80,-7,3,58,-8,-1,70,-1,0,-1,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-8,-2,69,-1,0,-1,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-8,-1,69,0,0,-1,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-8,-1,69,0,0,-1,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-8,-1,69,-1,0,-1,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-8,0,68,-1,0,-1,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-9,0,69,-1,0,-1,75,-31,33,46,-49,-7,35,-1,0,0,8
539,80,-7,3,58,-8,-1,69,-1,0,-1,75,-31,33,46,-50,-7,36,-1,0,0,8
539,80,-7,3,58,-8,-2,69,-1,0,0,75,-31,33,46,-49,-8,36,-1,0,0,8
539,80,-7,3,58,-8,-2,69,-1,0,0,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-9,-3,69,-1,0,0,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-9,-3,69,-1,0,0,75,-31,33,46,-48,-8,36,-1,0,0,8
539,80,-7,3,58,-9,-2,69,-1,0,0,75,-31,33,46,-49,-7,36,-1,0,0,8
539,80,-7,3,58,-9,-2,69,-1,0,0,75,-32,33,46,-49,-8,37,-1,0,0,8
539,80,-7,3,58,-8,-2,69,-1,0,0,75,-32,33,46,-49,-8,36,-1,0,0,8
539,80,-7,3,58,-9,-2,69,-1,0,0,75,-32,33,46,-49,-8,36,-1,0,0,8
539,80,-7,3,58,-9,-2,69,-1,0,0,75,-32,33,46,-49,-8,36,-1,0,0,8
539,80,-7,3,58,-9,-3,68,-1,0,0,75,-32,33,46,-49,-8,36,-1,0,0,8
539,80,-7,3,58,-10,-4,68,-1,0,0,75,-32,33,46,-49,-8,37,-1,0,0,8
539,80,-7,3,58,-9,-3,68,-1,0,0,75,-32,33,46,-48,-8,36,-1,0,-1,8
539,80,-7,3,58,-9,-3,68,-1,0,0,75,-32,33,46,-49,-8,36,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,0,75,-32,33,46,-49,-8,36,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,0,75,-32,33,46,-49,-9,36,-1,0,-1,8
539,80,-7,3,58,-10,-3,69,-1,0,-1,75,-32,33,46,-48,-9,36,-1,0,-1,8
